"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","75/2093","380/18384",0.197368421052632,1.73359820957075,5.17946013571386,1.22516106232239e-06,2.3595766017069e-05,1.68006958478298e-05,"Prkag3/Pid1/Pla2g4a/Ptgs2/Fmo4/Fmo1/Adcy10/Hsd11b1/Slc2a6/Pdk1/Mtch2/Mtln/Il1b/Trib3/Mid1ip1/Pfkfb1/Fabp5/P2ry1/Fdps/Rorc/Mup2/Mup1/Mup11/Mup3/Sesn2/Atp5if1/Ptafr/Trim63/Eno1/C1qtnf12/Nos3/Insig1/Acacb/P2rx7/Mlxipl/Lep/Adcyap1r1/Snca/Apoc1/Dgat2/P2ry6/Irs2/Ppp1r3b/Gdf15/Slc7a7/Ldlr/Abcg4/Apoc3/Me1/Pth1r/Gck/Plek/Srebf1/Adora2b/Mlx/Brca1/Slc4a1/C1qtnf1/Dab2/Dgat1/Gpd1/Clcn2/App/Abcg1/Tnf/Trem2/Prkce/Egr1/Eno1b/Cd74/Pmaip1/Cpt1a/Actn3/Anxa1/Entpd1",75
"GO:0007059","GO:0007059","chromosome segregation","81/2093","420/18384",0.192857142857143,1.6939731076377,5.15685237715908,1.22611901735079e-06,2.3595766017069e-05,1.68006958478298e-05,"Sgo2a/Kif14/Aspm/Nuf2/Cenpf/Nsl1/Nek2/Nek6/Spc25/Bub1b/Knstrn/Knl1/Nusap1/Ncaph/Bub1/Tpx2/Fam83d/Mybl2/Ube2c/Sycp2/Haus7/Flna/Kif4/Cenpi/Ect2/Gpsm2/Cenpe/Gem/Stil/Cdc20/Cdca8/Tacc3/Haus3/Ncapg/Cit/Kntc1/Actb/Fancd2/Ccnb1-ps/Prc1/Plk1/Kif22/Mki67/Cdk1/Map1s/Haus8/Cenpt/Cdt1/Ccsap/Dlgap5/Ska3/Esco2/Cdca2/Diaph3/Spc24/Kif23/Zwilch/Ccnb2/Ttk/Plscr1/Kif15/Spdl1/Aurkb/Spag5/Top2a/Brca1/Kif18b/Birc5/Rgs14/Ccnb1/Racgap1/Espl1/Chtf18/Kifc1/Hspa1b/Hspa1a/Uhrf1/Ndc80/Cdca5/Incenp/Kif11",81
"GO:0015711","GO:0015711","organic anion transport","81/2093","420/18384",0.192857142857143,1.6939731076377,5.15685237715908,1.22611901735079e-06,2.3595766017069e-05,1.68006958478298e-05,"Slco5a1/Slc11a1/Per2/Tnfrsf11a/Adora1/Pla2g4a/Ptgs2/Mpc2/Adcy10/Il1rn/Ptges/Slc25a25/Slc43a1/Thbs1/Il1b/Slc13a3/Slc2a10/Slc6a8/Fabp5/Slc2a2/Sv2a/Slc25a24/Ptger3/Lyn/Abcb4/Slc5a6/Abcg3/Acacb/P2rx7/Ttyh3/Slc25a13/Lep/Snca/Slc6a13/Slc2a3/Pianp/Grin2b/Slc1a5/Pak1/Ucp2/Folr2/Arg1/Calhm5/Gja1/Psap/Kiss1r/Irs2/Cln8/Acsl1/Slc27a1/Slc7a5/Prkcd/Slc7a7/Slc7a8/Panx1/Slc37a2/Rbp1/Slc1a4/Slc36a2/Slc2a4/Trpv1/Abcc3/Slc4a1/Map2k6/Slc25a10/Slc16a3/Syk/Sfxn1/Hrh2/Emb/Slc38a1/Abat/Slc25a1/Mpc1/Tnf/Nfkbie/Slc3a2/Anxa1/Apba1/Sfxn3/Calhm2",81
"GO:0002690","GO:0002690","positive regulation of leukocyte chemotaxis","30/2093","105/18384",0.285714285714286,2.50958978909289,5.5602756041139,1.22836073515194e-06,2.3595766017069e-05,1.68006958478298e-05,"Camk1d/Ptprj/Spi1/Mdk/Thbs1/Il1b/Lbp/Serpine1/Rarres2/C3ar1/C5ar1/F7/Cx3cl1/Ccr1/Ccl2/Ccl7/Ccl5/Ccl3/Ccr7/Nedd9/Lgmn/Rac2/Nckap1l/App/Gpsm3/Aif1/Pla2g7/Trem1/Cd74/Csf1r",30
"GO:0045621","GO:0045621","positive regulation of lymphocyte differentiation","36/2093","138/18384",0.260869565217391,2.29136459004134,5.45787415243142,1.2530747924274e-06,2.39920965142939e-05,1.70828917356123e-05,"Inpp5d/Il10/Ptprc/Dusp10/Spi1/Mdk/Rasgrp1/Ada/Sash3/Il2rg/Rhoh/Actb/Tgfb1/Nfkbid/Adam8/Vnn1/Lilrb4b/Lilrb4a/Vsir/Mmp14/Egr3/Nlrp3/Rara/Ccr7/Sox4/Cd83/Syk/Il7r/Nckap1l/Socs1/Runx1/H2-DMa/H2-Aa/H2-M3/Cd74/Anxa1",36
"GO:0098813","GO:0098813","nuclear chromosome segregation","65/2093","315/18384",0.206349206349206,1.81248151434487,5.2133951373836,1.28024117029447e-06,2.44326545421782e-05,1.73965785819918e-05,"Kif14/Aspm/Nuf2/Cenpf/Nsl1/Nek2/Nek6/Spc25/Bub1b/Knstrn/Knl1/Nusap1/Ncaph/Bub1/Tpx2/Fam83d/Mybl2/Ube2c/Sycp2/Flna/Kif4/Cenpi/Ect2/Cenpe/Gem/Cdc20/Cdca8/Tacc3/Ncapg/Cit/Kntc1/Actb/Fancd2/Ccnb1-ps/Prc1/Plk1/Kif22/Cdk1/Map1s/Cdt1/Ccsap/Ska3/Spc24/Kif23/Zwilch/Ccnb2/Ttk/Kif15/Spdl1/Aurkb/Spag5/Top2a/Kif18b/Birc5/Ccnb1/Racgap1/Espl1/Kifc1/Hspa1b/Hspa1a/Uhrf1/Ndc80/Cdca5/Incenp/Kif11",65
"GO:0009137","GO:0009137","purine nucleoside diphosphate catabolic process","32/2093","116/18384",0.275862068965517,2.42305221015866,5.51090929833034,1.29013926783245e-06,2.44627052139327e-05,1.74179753103627e-05,"Prkag3/Slc2a6/Mtch2/Pfkfb1/Aldoart1/Trim63/Gale/Eno1/P2rx7/Mlxipl/Bpgm/Hk2/Gapdh/Ucp2/Aldoa/Enpp1/Col6a1/Pfkl/Gapdhrt2/Pkm/Pgam2/Gck/Eno3/Mlx/Slc4a1/Hk3/Gpd1/App/Eno1b/Actn3/Lipa/Entpd1",32
"GO:0009181","GO:0009181","purine ribonucleoside diphosphate catabolic process","32/2093","116/18384",0.275862068965517,2.42305221015866,5.51090929833034,1.29013926783245e-06,2.44627052139327e-05,1.74179753103627e-05,"Prkag3/Slc2a6/Mtch2/Pfkfb1/Aldoart1/Trim63/Gale/Eno1/P2rx7/Mlxipl/Bpgm/Hk2/Gapdh/Ucp2/Aldoa/Enpp1/Col6a1/Pfkl/Gapdhrt2/Pkm/Pgam2/Gck/Eno3/Mlx/Slc4a1/Hk3/Gpd1/App/Eno1b/Actn3/Lipa/Entpd1",32
"GO:0043603","GO:0043603","amide metabolic process","84/2093","441/18384",0.19047619047619,1.67305985939526,5.12795720963939,1.32520104568457e-06,2.50467258730995e-05,1.7833810653721e-05,"Gsta3/Pam/Pm20d1/Npl/Mpc2/Hsd11b1/St6galnac4/St6galnac6/B3galt1/Pdk1/Pdhx/Sptlc3/Acss2/Ada/B4galt5/Renbp/Hmgn5/Gla/Pdha1/Mgst2/Pmvk/Hmgcs2/Gclm/Elovl6/Ccn1/Cth/Nans/Gsap/Slc5a6/Acacb/P2rx7/Snca/Hpgds/Aldh1l1/Rtn2/Ethe1/Acer3/Dgat2/Spon1/Acsm5/Acsm3/Tlcd3b/Vnn1/Enpp1/Arg1/Psap/Pcsk4/B4galnt1/Cs/Cln8/Acsl1/Dpep2/Pla2g15/Nudt7/Mvd/Pdhb/Prkcd/Sorl1/Dlat/Hexa/Aph1c/Gsta4/Ctsh/Gpx1/Chac2/Pank3/Pemt/Acaca/Acly/Coasy/Fasn/Ctsl/Dld/Acot4/Dgat1/Cerk/St6gal1/Mpc1/Abcg1/Cyp4f39/Tnf/B4galt6/Gnpda1/Gpam",84
"GO:0051345","GO:0051345","positive regulation of hydrolase activity","70/2093","348/18384",0.201149425287356,1.76680890324069,5.17637333440322,1.35196795159455e-06,2.54707295495923e-05,1.8135710443792e-05,"St18/Bok/Rgs1/Aim2/Ifi214/Ifi209/Bmyc/Card9/Chn1/Mtch2/Arhgap11a/Rasgrp1/Bcl2l11/Ralgapa2/Cd40/Prex1/Dock11/Aifm1/Ect2/S100a8/Ngf/Rhoc/Ccn1/Lyn/Laptm5/Arhgap24/Coro1c/Cycs/Chn2/Snca/Ret/Clec7a/Rcn3/Ntrk3/Mex3b/Wnt11/Arap1/Rhog/Chp2/Pycard/Rgs10/Psap/Vsir/Myo9b/Mtss2/Prkcd/Ripk3/Aph1c/Ctsh/Plek/Cyfip2/Nlrp3/Atp2a3/Abr/Adap2/Ccl5/Ccr7/Grn/Nedd9/Sema4d/Syk/Rgs14/Gpr65/Lgmn/Tiam1/Tnf/Vav1/Nlrc4/Pmaip1/Dock8",70
"GO:0009749","GO:0009749","response to glucose","50/2093","221/18384",0.226244343891403,1.9872317334446,5.29225044513971,1.35759731687114e-06,2.54950703788133e-05,1.81530416407589e-05,"Ncf2/Glul/Cacna1e/Mpc2/Thbs1/Nnat/Slc2a2/Gclm/Mup2/Mup1/Mup11/Mup3/Sesn2/C1qtnf12/Aacs/Mlxipl/Rab11fip5/Gys2/Tgfb1/Arrb1/Ucp2/Prkcb/Gja1/Col6a2/Pfkl/Irs2/Cacna1d/Icam1/C2cd2l/Apoc3/Gpx1/Gck/Srebf1/Serpinf1/Ccl2/Birc5/Nptx1/Sox4/Ctsl/Fkbp1b/Gpr68/Sybu/Tiam1/Hmga1/Abcg1/Slc29a1/Trem2/Prkce/Egr1/Gpam",50
"GO:0031589","GO:0031589","cell-substrate adhesion","73/2093","368/18384",0.198369565217391,1.74239182367727,5.1564028387163,1.39208362660997e-06,2.6059450819151e-05,1.8554892723437e-05,"Fn1/Arpc2/Cntn2/Kif14/Myoc/Lamb3/Itga4/Ptprj/Mdk/Hsd17b12/Fmn1/Thbs1/Bcl2l11/Sirpa/Prex1/Cass4/Flna/Dmd/Postn/Ccn1/Svep1/Col16a1/Bst1/Limch1/Spp1/Coro1c/Serpine1/Micall2/Zyx/Ndnf/Fbln2/Iqgap1/Coro1a/Itgal/Itgam/Itgax/Itgad/Adam8/Itgb2/Plekha2/Plau/Mmp14/Itgbl1/Mmp12/Cspg5/Myo1g/Itgae/Jup/Dusp3/Unc13d/Actg1/Epdr1/Gcnt2/Nedd9/Ninj1/Pik3r1/Actn1/Dab2/Angpt1/Rac2/Itga5/Pkp2/Ephb3/St6gal1/Apod/Tiam1/Tnfrsf12a/Trem1/Prkce/Spry4/Actn3/Fermt3/Lpxn",73
"GO:0007051","GO:0007051","spindle organization","47/2093","203/18384",0.231527093596059,2.03363310495459,5.30792138349307,1.40526080223031e-06,2.61288367931356e-05,1.86042970379304e-05,"Aspm/Nuf2/Nek2/Spc25/Knstrn/Fam110a/Tpx2/Mybl2/Haus7/Flna/Kif4/Gpsm2/Cenpe/Stil/Cdc20/Cdca8/Stmn1/Tacc3/Haus3/Ccnb1-ps/Prc1/Plk1/Map1s/Haus8/Ccsap/Dlgap5/Ska3/Kif23/Ccnb2/Map4/Kif15/Aurkb/Spag5/Birc5/Rgs14/Ccnb1/Plk2/Racgap1/Espl1/Kifc1/Hspa1b/Hspa1a/Uhrf1/Ndc80/Trim36/Incenp/Kif11",47
"GO:0019915","GO:0019915","lipid storage","31/2093","111/18384",0.279279279279279,2.45306749654576,5.50378279688007,1.40912576785028e-06,2.61288367931356e-05,1.86042970379304e-05,"Ikbke/Soat1/Il1b/Gla/Mup2/Mup1/Mup11/Mup3/Acacb/Lep/Hilpda/Mest/Clstn3/Dgat2/Enpp1/B4galnt1/Msr1/Fitm1/Hexa/Abhd5/Srebf1/Sqle/Dgat1/Abcg1/Tnf/Trem2/C3/Cpt1a/Bscl2/Fxn/Lipa",31
"GO:2000106","GO:2000106","regulation of leukocyte apoptotic process","31/2093","111/18384",0.279279279279279,2.45306749654576,5.50378279688007,1.40912576785028e-06,2.61288367931356e-05,1.86042970379304e-05,"Il10/Fcgr2b/Fcer1g/Prkcq/Cd44/Bcl2l11/Siglec1/Ada/Rorc/Lyn/Pik3cd/P2rx7/Bcl3/Nfkbid/Adam8/Cd24a/Irs2/Lgals3/Ripk3/Bcl2a1a/Ccr5/Aurkb/Ccl5/Ccr7/Il7r/St6gal1/Hcls1/Cd74/Anxa1/Dock8/Gpam",31
"GO:0032615","GO:0032615","interleukin-12 production","22/2093","65/18384",0.338461538461538,2.97289867323312,5.7112282042776,1.44262972700025e-06,2.66659670921619e-05,1.89867454304965e-05,"Il10/Mdk/Thbs1/Cd40/Tlr8/Tlr2/Laptm5/Tlr6/Lep/Clec7a/Plcg2/Irf8/Prkcd/Tlr9/Rel/Arrb2/Scimp/Ccr7/Syk/Isl1/H2-M3/Unc93b1",22
"GO:0031652","GO:0031652","positive regulation of heat generation","9/2093","13/18384",0.692307692307692,6.08092910434048,6.56851730803776,1.47208252816031e-06,2.71250818198317e-05,1.93136450485576e-05,"Tnfrsf11a/Ptgs2/Il1b/Ptger3/Slc27a1/Ccr5/Ccl5/Abat/Tnf",9
"GO:0002468","GO:0002468","dendritic cell antigen processing and presentation","10/2093","16/18384",0.625,5.48972766364071,6.43973491452776,1.49899956906735e-06,2.74489703021118e-05,1.95442606545722e-05,"Slc11a1/Fcgr4/Thbs1/Clec4a3/Clec4a4/Clec4a2/Cd68/Ccr7/Cd74/Mpeg1",10
"GO:0031650","GO:0031650","regulation of heat generation","10/2093","16/18384",0.625,5.48972766364071,6.43973491452776,1.49899956906735e-06,2.74489703021118e-05,1.95442606545722e-05,"Tnfrsf11a/Ptgs2/Ptges/Il1b/Ptger3/Slc27a1/Ccr5/Ccl5/Abat/Tnf",10
"GO:0110053","GO:0110053","regulation of actin filament organization","59/2093","278/18384",0.212230215827338,1.86413773902044,5.20370955146232,1.51575919574773e-06,2.76696663124384e-05,1.97014009882085e-05,"Arpc2/Myoc/Spta1/Prkcq/Xirp2/Fmn1/Prex1/Was/Flna/Tmsb4x/Tlr2/Kirrel1/Tmod4/Rhoc/Synpo2/Lpar1/Stmn1/Arhgef10l/Limch1/Cit/Eln/Met/Capg/Tmsb10/Lmod3/Gmfg/Pak1/Wnt11/Arap1/Coro1a/Pycard/Arhgap18/Gja1/Kiss1r/Bag4/Cx3cl1/Cotl1/Synpo2l/Prkcd/Icam1/Tpm1/Vill/Plek/Sptbn1/Sh3pxd2b/Cyfip2/Actg1/Pik3r1/Sptb/Tgfb3/Gpr65/Evl/Ptger4/Baiap2l2/Nckap1l/Hcls1/Plekhh2/Prkce/Synpo",59
"GO:0006959","GO:0006959","humoral immune response","48/2093","210/18384",0.228571428571429,2.00767183127432,5.264079503156,1.61108074571051e-06,2.93186768522798e-05,2.08755321653739e-05,"Ptprc/Fcgr2b/Exo1/Serping1/Il1b/Cfp/Cd5l/H2bc21/Svep1/C1qb/C1qc/C1qa/Spon2/Pf4/Cxcl2/Rarres2/Ptpn6/Gapdh/Bcl3/Cd37/Adm/Cfd/Gapdhrt2/Ccl22/Cx3cl1/Lgals3/Rnase6/Acod1/Gpr183/Ccl2/Ccl7/Ccl5/Ccl9/Ccl6/Ccl3/Ccl4/Wfdc21/Ccr7/H2bc12/Masp1/App/H2-DMa/Cfb/Tnf/Tnfrsf21/Trem2/C3/Gapdh-ps15",48
"GO:0009134","GO:0009134","nucleoside diphosphate catabolic process","33/2093","123/18384",0.268292682926829,2.35656602146528,5.41065880531736,1.74996360097824e-06,3.17477964399694e-05,2.26051178605896e-05,"Prkag3/Slc2a6/Mtch2/Entpd6/Pfkfb1/Aldoart1/Trim63/Gale/Eno1/P2rx7/Mlxipl/Bpgm/Hk2/Gapdh/Ucp2/Aldoa/Enpp1/Col6a1/Pfkl/Gapdhrt2/Pkm/Pgam2/Gck/Eno3/Mlx/Slc4a1/Hk3/Gpd1/App/Eno1b/Actn3/Lipa/Entpd1",33
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","55/2093","254/18384",0.216535433070866,1.90195289134009,5.18824823842061,1.7747583353687e-06,3.20985522932221e-05,2.28548636159545e-05,"Serpinb8/Ptgs2/Ifi214/Ifi209/Itih5/Serping1/Cd44/Thbs1/Cst3/Amot/Ptx3/Ecm1/Ngf/Atp5if1/Rps6ka1/Nos3/Serpine1/Tfpi2/Snca/Gapdh/Apoc1/Plaur/Arrb1/Cstb/Bag4/Gmip/Gapdhrt2/Itih4/Angptl8/Apoc3/Cd109/Bcl2a1d/Gpx1/Serpinf1/Grn/Birc5/Serpinb6b/Serpinb9b/Serpinb6a/Naip2/Naip5/Naip6/Naip1/Gzma/Serpina3b/Serpina3i/Serpina3j/Serpina3m/Mrtfa/Nr4a1/App/Hspa1b/Tnf/Gapdh-ps15/Camk2a",55
"GO:0045471","GO:0045471","response to ethanol","36/2093","140/18384",0.257142857142857,2.25863081018361,5.35822912495528,1.81036816828616e-06,3.26421597950492e-05,2.32419239170351e-05,"Tnfrsf11a/Actc1/Cybb/Ctsk/Hmgcs2/Alad/Aldh2/Aacs/Lep/Tbxas1/Apobec1/Grin2b/Fosb/Prkcb/Cdk1/Hpgd/Adcy7/Hspa8/Nlrp3/Srebf1/Slc2a4/Ccl2/Ccl7/Rara/Fos/Unc79/Arc/Abat/Cldn5/St6gal1/Tnf/Prkce/Cdo1/Cpt1a/ND4/CYTB",36
"GO:0097553","GO:0097553","calcium ion transmembrane import into cytosol","44/2093","187/18384",0.235294117647059,2.06672100278238,5.25521741079311,1.90571314536763e-06,3.42562136650487e-05,2.43911651890606e-05,"Ptprc/Cacna1e/Casq1/Cacna1b/Aplnr/Plcb2/Jph2/Flna/Dmd/Cxcr3/Ngf/Lyn/P2rx7/Adcyap1r1/Snca/Clec4b1/Ptpn6/Grin2b/Kcnn4/Tgfb1/Ryr1/Hrc/P2ry6/Coro1a/Tpcn2/Trdn/Jsrp1/Tmem38a/Cx3cl1/Plcg2/Cyba/Cacna1d/Ubash3b/Ccr5/Trpv2/P2rx5/Trpv1/Trpv3/Ccl3/Ryr2/Fkbp1b/Slc8a1/Prkce/Diaph1",44
"GO:0051306","GO:0051306","mitotic sister chromatid separation","22/2093","66/18384",0.333333333333333,2.92785475394171,5.62375234256175,1.93281931942282e-06,3.46375364620955e-05,2.4662675269657e-05,"Nuf2/Spc25/Bub1b/Knl1/Bub1/Ube2c/Cenpe/Cdc20/Cdca8/Kntc1/Ccnb1-ps/Plk1/Ska3/Spc24/Zwilch/Ttk/Spdl1/Aurkb/Birc5/Ccnb1/Ndc80/Incenp",22
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","23/2093","71/18384",0.323943661971831,2.84537997214054,5.58411258110497,1.99577557948629e-06,3.55489965340013e-05,2.53116545583333e-05,"Tnfrsf11a/Jun/Tgfb1/Tyrobp/Fes/Itgam/Ccr1/Ikzf1/Ccl5/Ccl9/Ccl3/Nedd9/Ninj1/Id2/Fos/Gpr68/Dcstamp/Hcls1/Runx1/Tnf/Trem2/Cd74/Csf1r",23
"GO:0140895","GO:0140895","cell surface toll-like receptor signaling pathway","23/2093","71/18384",0.323943661971831,2.84537997214054,5.58411258110497,1.99577557948629e-06,3.55489965340013e-05,2.53116545583333e-05,"Ly96/Rab7b/Lbp/Tlr2/Ptpn22/Lyn/Tlr1/Tlr6/Oas1c/Oas1g/Oas1a/Tril/Tnip3/Mfhas1/Cyba/Acod1/Scimp/Ninj1/Pik3r1/Trem2/Prkce/Ticam2/Pik3ap1",23
"GO:0070098","GO:0070098","chemokine-mediated signaling pathway","24/2093","76/18384",0.315789473684211,2.7737571353132,5.55391764598096,2.01200706189783e-06,3.57298414194424e-05,2.54404200289578e-05,"Gpr35/Cxcr4/Cxcr3/Lyn/Padi2/Pf4/Cxcl2/Ccl22/Cx3cl1/Ackr4/Ccrl2/Ccr1/Ccr5/Slit3/Ccl2/Ccl7/Ccl5/Ccl9/Ccl6/Ccl3/Ccl4/Ccr7/Ccr10/Trem2",24
"GO:0009135","GO:0009135","purine nucleoside diphosphate metabolic process","33/2093","124/18384",0.266129032258065,2.33756145677604,5.35664835655021,2.12703222460049e-06,3.75456318804856e-05,2.67333021179439e-05,"Prkag3/Slc2a6/Mtch2/Pfkfb1/Aldoart1/Ak2/Trim63/Gale/Eno1/P2rx7/Mlxipl/Bpgm/Hk2/Gapdh/Ucp2/Aldoa/Enpp1/Col6a1/Pfkl/Gapdhrt2/Pkm/Pgam2/Gck/Eno3/Mlx/Slc4a1/Hk3/Gpd1/App/Eno1b/Actn3/Lipa/Entpd1",33
"GO:0009179","GO:0009179","purine ribonucleoside diphosphate metabolic process","33/2093","124/18384",0.266129032258065,2.33756145677604,5.35664835655021,2.12703222460049e-06,3.75456318804856e-05,2.67333021179439e-05,"Prkag3/Slc2a6/Mtch2/Pfkfb1/Aldoart1/Ak2/Trim63/Gale/Eno1/P2rx7/Mlxipl/Bpgm/Hk2/Gapdh/Ucp2/Aldoa/Enpp1/Col6a1/Pfkl/Gapdhrt2/Pkm/Pgam2/Gck/Eno3/Mlx/Slc4a1/Hk3/Gpd1/App/Eno1b/Actn3/Lipa/Entpd1",33
"GO:0006641","GO:0006641","triglyceride metabolic process","31/2093","113/18384",0.274336283185841,2.40965037271309,5.38751397077136,2.13706569007473e-06,3.76097967852074e-05,2.67789889181757e-05,"Mogat1/Agpat2/Insig1/Gpat3/Daglb/Apobec1/Apoc1/Thrsp/Dgat2/Mogat2/Cyp2e1/Ddhd2/Acsl1/Slc27a1/Ldlr/Sorl1/Apoc3/Gpx1/Abhd5/Srebf1/Lpin1/Pik3cg/Dgat1/Pnpla5/Pnpla3/C3/Lipg/Cpt1a/Lipa/Scd1/Gpam",31
"GO:0009132","GO:0009132","nucleoside diphosphate metabolic process","36/2093","141/18384",0.25531914893617,2.24261215195535,5.30903953724233,2.16803510434373e-06,3.80409263980073e-05,2.70859625290516e-05,"Prkag3/Slc2a6/Mtch2/Entpd6/Pfkfb1/Aldoart1/Ak2/Trim63/Gale/Eno1/P2rx7/Mlxipl/Bpgm/Hk2/Gapdh/Ucp2/Aldoa/Enpp1/Col6a1/Pfkl/Gapdhrt2/Nudt7/Pkm/Pgam2/Gck/Eno3/Mlx/Slc4a1/Hk3/Rrm2/Gpd1/App/Eno1b/Actn3/Lipa/Entpd1",36
"GO:0002523","GO:0002523","leukocyte migration involved in inflammatory response","13/2093","27/18384",0.481481481481481,4.22912353347136,6.01844954156536,2.2260311963622e-06,3.89422957506458e-05,2.77277570073186e-05,"Slamf8/Mdk/Lbp/S100a8/Itgam/Adam8/Cd24a/Itgb2/Cx3cl1/Nlrp3/Ccl2/Ninj1/Tnf",13
"GO:1904062","GO:1904062","regulation of monoatomic cation transmembrane transport","65/2093","320/18384",0.203125,1.78416149068323,5.07215449633318,2.25429140060293e-06,3.93196583167479e-05,2.79964473178112e-05,"Gpr35/Casq1/Aplnr/Rem1/Jph2/Fgf13/Fmr1/Flna/Dmd/Cxcr3/Kcne5/Ctss/Ngf/Ptpn22/Mcub/Ptger3/Lyn/Gem/Kcnab2/P2rx7/Adcyap1r1/Snca/Clec4b1/Ptpn6/Grin2b/Cacng6/Kcnn4/Tgfb1/Fxyd5/Hrc/Ucp2/P2ry6/Atp2a1/Coro1a/Kcnq1/Akap7/Trdn/Jsrp1/Stac3/Tmem38a/Cx3cl1/Rrad/Plcg2/Cyba/Cacna1d/Fgf14/Ubash3b/Scn4b/Fxyd2/Tlr9/Slc36a2/P2rx5/Cacnb1/Stac2/Kcnj2/Ryr2/Fkbp1b/Pik3cg/Hspa2/Trem2/Ehd3/Slc8a1/Prkce/Diaph1/Tcirg1",65
"GO:1901136","GO:1901136","carbohydrate derivative catabolic process","55/2093","256/18384",0.21484375,1.88709388437649,5.12310854548236,2.28845360763331e-06,3.97549569863658e-05,2.83063893873302e-05,"Prkag3/Gpc1/Npl/Slc2a6/Mtch2/Cd44/Cst3/Samhd1/Ada/Renbp/Btk/Gla/Pfkfb1/Manba/Aldoart1/Trim63/Gale/Eno1/P2rx7/Gusb/Mlxipl/Bpgm/Hk2/Gapdh/Tgfb1/Ucp2/Aldoa/Fuca2/Enpp1/Psap/Col6a1/Pfkl/Stab2/Gapdhrt2/Galns/Prkcd/Mmp12/Hexa/Pkm/Pgam2/Gck/Hmmr/Eno3/Mlx/Slc4a1/Hk3/Ctsl/Gpd1/App/Gnpda1/Eno1b/Actn3/Aldh1a7/Lipa/Entpd1",55
"GO:0010951","GO:0010951","negative regulation of endopeptidase activity","34/2093","130/18384",0.261538461538462,2.29723988386196,5.32024805536747,2.29953817205927e-06,3.97549569863658e-05,2.83063893873302e-05,"Serpinb8/Ptgs2/Ifi214/Ifi209/Serping1/Cd44/Thbs1/Rps6ka1/Serpine1/Snca/Gapdh/Plaur/Arrb1/Gapdhrt2/Bcl2a1d/Gpx1/Serpinf1/Birc5/Serpinb6b/Serpinb9b/Serpinb6a/Naip2/Naip5/Naip6/Naip1/Serpina3b/Serpina3i/Serpina3j/Serpina3m/Mrtfa/Nr4a1/Hspa1b/Tnf/Gapdh-ps15",34
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol","34/2093","130/18384",0.261538461538462,2.29723988386196,5.32024805536747,2.29953817205927e-06,3.97549569863658e-05,2.83063893873302e-05,"Ptprc/Casq1/Aplnr/Plcb2/Jph2/Flna/Dmd/Cxcr3/Ngf/Lyn/P2rx7/Snca/Clec4b1/Ptpn6/Tgfb1/Ryr1/Hrc/P2ry6/Coro1a/Tpcn2/Trdn/Jsrp1/Tmem38a/Cx3cl1/Plcg2/Cyba/Ubash3b/Ccr5/Ccl3/Ryr2/Fkbp1b/Slc8a1/Prkce/Diaph1",34
"GO:1905523","GO:1905523","positive regulation of macrophage migration","14/2093","31/18384",0.451612903225806,3.96677095695328,5.92557186240877,2.37007984141979e-06,4.08543381462333e-05,2.9089172555904e-05,"Ptprj/Mdk/Thbs1/Rarres2/C3ar1/C5ar1/Cx3cl1/Mmp14/Ccl2/Ccl5/Ccr7/Trem1/Trem2/Csf1r",14
"GO:0033273","GO:0033273","response to vitamin","26/2093","87/18384",0.298850574712644,2.62497322767188,5.4454632109247,2.46110193801806e-06,4.18102809007807e-05,2.97698244769084e-05,"Ptgs2/Ada/Postn/Bche/Alad/Spp1/Lep/Tgfb1/Fes/Folr2/Prkcb/Tpcn2/Enpp1/Ascl1/F7/Aldh1a2/Rbp1/Gpx1/Pemt/Ccl2/Trim25/Rara/Fkbp1b/Cbs/Lipa/CYTB",26
"GO:0043299","GO:0043299","leukocyte degranulation","26/2093","87/18384",0.298850574712644,2.62497322767188,5.4454632109247,2.46110193801806e-06,4.18102809007807e-05,2.97698244769084e-05,"Fcgr4/Fcer1g/Cd84/Ptgds/Spi1/Rasgrp1/Btk/Lyn/Ptafr/Fgr/Lat2/Fes/Coro1a/Itgam/Itgb2/Hmox1/Adora2b/Abr/Ccl3/Milr1/Cd300a/Unc13d/Syk/Rac2/Nckap1l/Myo1f",26
"GO:0051304","GO:0051304","chromosome separation","26/2093","87/18384",0.298850574712644,2.62497322767188,5.4454632109247,2.46110193801806e-06,4.18102809007807e-05,2.97698244769084e-05,"Nuf2/Spc25/Bub1b/Knl1/Ncaph/Bub1/Ube2c/Cenpe/Cdc20/Cdca8/Kntc1/Ccnb1-ps/Plk1/Ska3/Spc24/Zwilch/Ttk/Plscr1/Spdl1/Aurkb/Top2a/Birc5/Ccnb1/Espl1/Ndc80/Incenp",26
